delivery,latitude,longitude,outdoor sitting,alcohol,payment types,parking lot,business id,name,state,take out,stars,category,,,,,,,,,
FALSE,35.202473,-80.73581,FALSE,none,,TRUE,1916,Sunrise Restaurant,NC,TRUE,3.5,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
,35.187819,-80.757383,FALSE,full_bar,,TRUE,1778,Don Pedro Mexican Restaurant,NC,TRUE,4.5,['Mexican', 'Restaurants'],,,,,,,,
,35.202695,-80.740247,FALSE,,,,1887,Pizza Hut,NC,TRUE,1.5,['Italian', 'Pizza', 'Chicken Wings', 'Restaurants'],,,,,,
,35.184415,-80.7563629,,,,,1970,Bojangles' Famous Chicken 'n Biscuits,NC,,2.5,['Fast Food', 'Chicken Wings', 'Restaurants'],,,,,,,
FALSE,35.201622,-80.736859,FALSE,none,,FALSE,1752,Chin Chin,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.152222,-80.745487,FALSE,none,,TRUE,1878,Ted's Restaurant,NC,TRUE,4,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.31669443,-80.7405518,TRUE,full_bar,,TRUE,1737,Flying Saucer Draught Emporium,NC,TRUE,4,['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
TRUE,35.188469,-80.761267,FALSE,beer_and_wine,,TRUE,1933,Liberty East Restaurant,NC,TRUE,3.5,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
FALSE,35.270702,-80.937229,FALSE,none,,FALSE,2155,Wok Bo Chinese Restaurant,NC,TRUE,2,['Chinese', 'Restaurants'],,,,,,,,
,35.243569,-80.938286,,,,,1970,Hardee's,NC,,3.5,['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants'],,,,,,
TRUE,35.242044,-80.939773,TRUE,full_bar,,TRUE,1810,Miguel's Restaurants,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.2431709,-80.937398,FALSE,none,,FALSE,1935,Little Rock Deli,NC,TRUE,3,['Restaurants'],,,,,,,,,
,35.2730869,-80.935879,,none,,,1841,Papa John's Pizza,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.244848,-80.9379979,FALSE,none,,TRUE,1959,Showmars Restaurant,NC,TRUE,3.5,['Fast Food', 'Restaurants'],,,,,,,,
,35.246108,-80.938098,FALSE,none,,,1900,Hop Feng Kitchen,NC,TRUE,3.5,['Restaurants'],,,,,,,,,
TRUE,35.321649,-80.952888,TRUE,none,,TRUE,1996,Shuffletown Drive-In,NC,TRUE,4,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.319499,-80.952736,FALSE,beer_and_wine,,FALSE,1967,China Town,NC,TRUE,2.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.305592,-80.854973,FALSE,,,FALSE,1981,Bojangles',NC,TRUE,2,['Fast Food', 'Restaurants'],,,,,,,,
,35.306083,-80.860033,,,,,1978,Tung's Chinese Restaurant,NC,,1,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.3059579,-80.854211,FALSE,none,,TRUE,1566,Bubba's Barbecue,NC,TRUE,3,['Barbeque', 'Restaurants'],,,,,,,,
,35.327245,-80.944451,FALSE,,,FALSE,1934,McDonalds Hamburgers,NC,TRUE,3.5,['Restaurants'],,,,,,,,,
FALSE,35.286205,-80.905821,,,,,2088,South 21 Family Restaurant,NC,TRUE,3,['Burgers', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.2724109,-80.8898552,FALSE,none,,FALSE,1885,Circle G Restaurant,NC,TRUE,4.5,['Southern', 'Restaurants'],,,,,,,,
FALSE,35.32468602,-80.9463235,FALSE,none,,FALSE,2000,Niyoshi II Japanese Express Restaurant,NC,TRUE,3,['Japanese', 'Restaurants'],,,,,,,,
,35.307274,-80.850969,FALSE,none,,FALSE,1753,Denny's of Charlotte,NC,TRUE,3.5,['Diners', 'Restaurants'],,,,,,,,
FALSE,35.146999,-80.80925,FALSE,none,,FALSE,1853,Pizza Hut,NC,TRUE,1.5,['Italian', 'Pizza', 'Chicken Wings', 'Restaurants'],,,,,,
FALSE,35.1469687,-80.8086157,FALSE,full_bar,,TRUE,2037,Barrington's,NC,TRUE,4,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.053472,-80.7708,TRUE,full_bar,,TRUE,2029,Hickory Tavern,NC,TRUE,3,['Bars', 'American (New)', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.116099,-80.824258,TRUE,none,,TRUE,1835,McAlister's Deli,NC,TRUE,3.5,['Delis', 'Sandwiches', 'Salad', 'Restaurants'],,,,,,
,35.089457,-80.868686,TRUE,none,,,1800,McDonald's,NC,TRUE,1.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.086145,-80.849974,FALSE,beer_and_wine,,FALSE,1769,Chuck E Cheese's,NC,TRUE,3,['Pizza', 'Restaurants'],,,,,,,,
,35.089034,-80.867606,,,,FALSE,1847,Bojangles'famous Chicken'n Biscuits,NC,TRUE,2.5,['Restaurants'],,,,,,,,,
FALSE,35.088597,-80.8632,FALSE,full_bar,,TRUE,1924,Bailey's Sports Grille,NC,TRUE,3,['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife'],,,,,
FALSE,35.088596,-80.861458,FALSE,full_bar,,TRUE,1781,Wan Fu,NC,TRUE,4,['Chinese', 'Restaurants'],,,,,,,,
,35.2270869,-80.8431267,FALSE,none,,TRUE,1886,Clucker's Greek Cuisine,NC,TRUE,3.5,['Greek', 'Mediterranean', 'Restaurants'],,,,,,,
FALSE,35.088556,-80.857383,TRUE,full_bar,,TRUE,1677,Trio,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.0879649,-80.858344,FALSE,none,,TRUE,1844,Waffle House,NC,TRUE,4,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.0982703,-80.7836097,TRUE,none,,FALSE,1875,Chick-fil-A,NC,TRUE,4.5,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.088069,-80.8512049,FALSE,full_bar,,TRUE,1864,Kabuto Japanese Steak House & Sushi Bar,NC,TRUE,3,['Sushi Bars', 'Japanese', 'Restaurants'],,,,,,,
FALSE,35.089035,-80.8670549,FALSE,beer_and_wine,,TRUE,1771,Bombay Grille,NC,TRUE,3.5,['Indian', 'Restaurants'],,,,,,,,
FALSE,35.08565,-80.847489,FALSE,full_bar,,TRUE,1951,Great Wall Of China South The,NC,TRUE,3.5,['Caterers', 'Asian Fusion', 'Buffets', 'Event Planning & Services', 'Restaurants'],,,,,
FALSE,35.089035,-80.8670549,FALSE,beer_and_wine,,TRUE,1961,Thai House At Tower Place,NC,TRUE,3.5,['Thai', 'Restaurants'],,,,,,,,
FALSE,35.0895921,-80.8604778,FALSE,none,,FALSE,2029,Quick Wok,NC,TRUE,2,['Chinese', 'Restaurants'],,,,,,,,
,35.096098,-80.785635,TRUE,beer_and_wine,,FALSE,2064,Good Ol' Days,NC,TRUE,3,['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants'],,,,,,
FALSE,35.088,-80.859157,FALSE,full_bar,,FALSE,1660,Chili's Grill & Bar,NC,TRUE,2.5,['Burgers', 'American (New)', 'Tex-Mex', 'Restaurants'],,,,,,
TRUE,35.0905079,-80.868095,FALSE,none,,TRUE,1924,Park 51 Cafe,NC,TRUE,3.5,['American (Traditional)', 'Restaurants'],,,,,,,,
,35.117117,-80.824515,FALSE,none,,FALSE,1881,Lotus II Chinese Cuisine,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.088597,-80.8632,FALSE,full_bar,,TRUE,2037,Nakato Japanese Steakhouse,NC,TRUE,3.5,['Steakhouses', 'Asian Fusion', 'Japanese', 'Restaurants'],,,,,,
FALSE,35.086393,-80.848856,FALSE,beer_and_wine,,TRUE,1906,Bangkok Ocha,NC,TRUE,3.5,['Thai', 'Restaurants'],,,,,,,,
FALSE,35.096321,-80.78463,FALSE,none,,FALSE,1833,Chi Thai,NC,TRUE,4,['Thai', 'Restaurants'],,,,,,,,
FALSE,35.0872448,-80.8502616,FALSE,none,,,1940,Jack In the Box,NC,TRUE,3.5,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.088117,-80.861651,TRUE,full_bar,,TRUE,1837,Outback Steakhouse,NC,TRUE,3,['Steakhouses', 'Restaurants'],,,,,,,,
FALSE,35.0854349,-80.847571,TRUE,full_bar,,TRUE,1817,Salsa's Mexican Restaurant,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.227737,-80.8425996,FALSE,,,FALSE,2065,Showmars Restaurant,NC,TRUE,4,['Greek', 'Restaurants'],,,,,,,,
FALSE,35.309226,-80.749288,TRUE,full_bar,,TRUE,1809,Zapata's Cantina Mexican Restaurant,NC,TRUE,3,['Mexican', 'Restaurants'],,,,,,,,
,35.303872,-80.749548,FALSE,,,FALSE,1914,Bombay Cuisine,NC,TRUE,3.5,['Pakistani', 'Indian', 'Buffets', 'Restaurants'],,,,,,
,35.32318,-80.732899,FALSE,none,,TRUE,1781,Jack In the Box,NC,TRUE,3.5,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.309226,-80.749288,TRUE,full_bar,,TRUE,1856,Ciro's Italian Restaurant,NC,TRUE,3.5,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.308705,-80.755472,FALSE,full_bar,,TRUE,2172,Chili's Grill & Bar,NC,TRUE,4,['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Tex-Mex', 'Restaurants'],,,,
FALSE,35.3045349,-80.7510469,FALSE,none,,TRUE,1979,Bojangles Famous Chicken N Biscuits',NC,TRUE,4,['Fast Food', 'Restaurants'],,,,,,,,
,35.317215,-80.739129,FALSE,full_bar,,TRUE,1885,Stool Pigeons Coop & Grill,NC,TRUE,2.5,['Bars', 'American (Traditional)', 'Chicken Wings', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants'],,,
FALSE,35.300589,-80.752675,FALSE,none,,TRUE,1762,Showmars Restaurant,NC,TRUE,3.5,['Greek', 'Burgers', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.310622,-80.749274,TRUE,none,,FALSE,1852,Ninety's Ice Cream & Sandwiches,NC,FALSE,4,['Food', 'Ice Cream & Frozen Yogurt', 'Sandwiches', 'Restaurants'],,,,,,
,35.308833,-80.750761,TRUE,full_bar,,FALSE,1673,Hilton Charlotte University,NC,FALSE,3.5,['Hotels & Travel', 'Restaurants', 'Event Planning & Services', 'Hotels'],,,,,,
FALSE,35.3042746,-80.7487266,TRUE,none,,TRUE,1996,Qdoba Mexican Grill,NC,TRUE,4,['Fast Food', 'Mexican', 'Restaurants'],,,,,,,
FALSE,35.312144,-80.745093,FALSE,none,,TRUE,1810,Bruegger's Bagels,NC,TRUE,4,['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants'],,,,,
FALSE,35.307846,-80.75423,TRUE,full_bar,,TRUE,2111,TGI Friday's,NC,TRUE,2.5,['Italian', 'American (Traditional)', 'Restaurants'],,,,,,,
,35.3110039,-80.75229,FALSE,,,FALSE,1710,Applebee's,NC,TRUE,2,['Steakhouses', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.31006,-80.75372,TRUE,none,,FALSE,1776,Taco Bell,NC,TRUE,3.5,['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants'],,,,,,
FALSE,35.307416,-80.749782,FALSE,full_bar,,TRUE,1744,Smokey Bones Bar & Fire Grill,NC,TRUE,2.5,['American (Traditional)', 'Barbeque', 'Restaurants'],,,,,,,
FALSE,35.312144,-80.745093,FALSE,none,,TRUE,1919,Jersey Mike's Subs,NC,TRUE,3,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.3058802,-80.754177,FALSE,full_bar,,TRUE,1848,Nakato Japanese Steakhouse,NC,TRUE,4,['Sushi Bars', 'Japanese', 'Restaurants'],,,,,,,
FALSE,35.310345,-80.752252,TRUE,none,,TRUE,1743,Chick-fil-A,NC,TRUE,4,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.316675,-80.740521,FALSE,beer_and_wine,,TRUE,1948,Lotus Buffet,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.303872,-80.749548,TRUE,full_bar,,TRUE,1787,Picasso's Sports Cafe,NC,TRUE,4,['Bars', 'Burgers', 'Nightlife', 'Restaurants', 'Sports Bars', 'Pizza'],,,,
FALSE,35.314615,-80.762724,FALSE,full_bar,,TRUE,2115,Romano's Macaroni Grill,NC,TRUE,2.5,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.3400209,-80.7654858,TRUE,none,,TRUE,1728,McAlister's Deli,NC,TRUE,3.5,['Delis', 'Sandwiches', 'Salad', 'Restaurants'],,,,,,
,35.280474,-80.792964,,,,FALSE,1602,Texas Ranch Steak House,NC,,2.5,['Steakhouses', 'Restaurants'],,,,,,,,
FALSE,35.295969,-80.79768,FALSE,,,FALSE,1905,Chicken King,NC,TRUE,3.5,['Burgers', 'Fast Food', 'Greek', 'Restaurants'],,,,,,
,35.3171014,-80.74022,FALSE,none,,FALSE,1830,Wing Zone,NC,TRUE,2,['Sandwiches', 'Fast Food', 'Chicken Wings', 'Restaurants'],,,,,,
FALSE,35.316925,-80.7785485,FALSE,full_bar,,TRUE,1880,LongHorn Steakhouse,NC,TRUE,4,['American (Traditional)', 'Steakhouses', 'Restaurants'],,,,,,,
,35.140279,-80.739163,TRUE,full_bar,,TRUE,1970,Five Steps II,NC,TRUE,3,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.139018,-80.737035,,,,,1697,Quiznos,NC,,2,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
,35.138618,-80.738107,FALSE,none,,FALSE,1968,McDonald's,NC,TRUE,2.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
,35.1379372,-80.7353674,,none,,FALSE,1906,Taco Bell,NC,TRUE,3.5,['Restaurants'],,,,,,,,,
FALSE,35.140732,-80.737817,FALSE,none,,TRUE,1732,Hungry Howie's Pizza,NC,TRUE,3,['Pizza', 'Sandwiches', 'Restaurants'],,,,,,,
,35.139018,-80.737035,TRUE,,,,1845,Salsa's,NC,,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.1397397,-80.7362833,TRUE,,,,1880,Burger King 4763,NC,,1.5,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.140581,-80.73765,FALSE,none,,TRUE,1866,Best Wok,NC,TRUE,4.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.137534,-80.739321,TRUE,beer_and_wine,,TRUE,1651,Juliana Pizza Family Restaurant,NC,TRUE,3.5,['Pizza', 'Restaurants'],,,,,,,,
,35.147409,-80.745722,,,,FALSE,1913,Yen's Chinese Restaurant,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.1022672,-80.9898436,FALSE,beer_and_wine,,FALSE,1834,China Town,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.226366,-80.842911,FALSE,none,,,1753,Chick-fil-A Bank of America Plaza,NC,TRUE,4.5,['Fast Food', 'Restaurants'],,,,,,,,
TRUE,35.227807,-80.844269,FALSE,none,,FALSE,1998,Johnny Burrito,NC,TRUE,4,['Mexican', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.3692266,-80.66625,FALSE,none,,TRUE,2020,Parkway House Family Restaurant,NC,TRUE,4,['Restaurants'],,,,,,,,,
FALSE,35.3672972,-80.7128584,FALSE,,,TRUE,1892,Sonny's BBQ,NC,TRUE,3,['Caterers', 'Event Planning & Services', 'Barbeque', 'Restaurants'],,,,,,
TRUE,35.3650629,-80.7069552,FALSE,full_bar,,TRUE,1807,Hooters,NC,TRUE,3,['Bars', 'American (Traditional)', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants'],,,,
FALSE,35.36954693,-80.71739852,FALSE,full_bar,,TRUE,1792,Razzoo's Cajun Cafe,NC,TRUE,4,['Cajun/Creole', 'Seafood', 'Restaurants'],,,,,,,
FALSE,35.3717656,-80.7174743,FALSE,none,,FALSE,1933,Chick-Fil-A,NC,TRUE,4,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.3709044,-80.7170369,FALSE,full_bar,,TRUE,1894,Olive Garden Italian Restaurant,NC,TRUE,3.5,['Restaurants', 'Italian'],,,,,,,,
FALSE,35.3709044,-80.7170369,FALSE,full_bar,,TRUE,1674,Red Lobster,NC,TRUE,2.5,['Seafood', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.3645368,-80.7162754,FALSE,none,,FALSE,2028,Chuck E Cheese's,NC,FALSE,4,['Restaurants'],,,,,,,,,
FALSE,35.370587,-80.718237,TRUE,full_bar,,TRUE,1873,T.G.I. Fridays,NC,TRUE,2.5,['American (Traditional)', 'Restaurants'],,,,,,,,
FALSE,35.368956,-80.711873,FALSE,full_bar,,TRUE,1768,Texas Roadhouse,NC,TRUE,3.5,['Steakhouses', 'American (Traditional)', 'Barbeque', 'Restaurants'],,,,,,
FALSE,35.368479,-80.7211883,FALSE,full_bar,,TRUE,1912,Macado's,NC,FALSE,3.5,['Pubs', 'Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,
FALSE,35.3652981,-80.7112942,TRUE,full_bar,,TRUE,1714,Iron Thunder Saloon,NC,TRUE,3,['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.3680053,-80.7107147,FALSE,none,,FALSE,2201,Zaxby's,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.369155,-80.715969,TRUE,full_bar,,TRUE,1938,On The Border Mexican Grill & Cantina,NC,TRUE,4,['Mexican', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.3212518,-80.6596541,FALSE,none,,TRUE,1890,Louis'grille,NC,TRUE,4,['Diners', 'Restaurants'],,,,,,,,
FALSE,35.069892,-80.6766353,FALSE,beer_and_wine,,FALSE,2053,New York Pizza & Pasta,NC,TRUE,3,['Pizza', 'Restaurants'],,,,,,,,
,35.081973,-80.65952,FALSE,,,,1893,Bojangles,NC,,2.5,['Restaurants'],,,,,,,,,
FALSE,35.077955,-80.6675779,FALSE,none,,FALSE,1857,Johnny K's Restaurant,NC,TRUE,2.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.0689849,-80.6786911,FALSE,none,,FALSE,2005,Great China,NC,TRUE,3,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.084966,-80.660843,FALSE,none,,FALSE,1752,Hardee's,NC,TRUE,2,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.0847179,-80.6614121,FALSE,none,,FALSE,1784,Waffle House,NC,TRUE,4,['Breakfast & Brunch', 'Restaurants'],,,,,,,,
FALSE,35.130916,-80.712255,FALSE,none,,TRUE,1836,Souper Salad,NC,TRUE,2.5,['American (Traditional)', 'Buffets', 'Restaurants'],,,,,,,
FALSE,35.1339789,-80.709968,FALSE,,,,2048,Firehouse Subs,NC,TRUE,3.5,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.1342838,-80.7125931,TRUE,full_bar,,TRUE,2114,Azteca Mexican Restaurant,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.119131,-80.6957429,TRUE,full_bar,,TRUE,1933,Picadeli's Pub,NC,TRUE,3,['Pubs', 'Delis', 'Nightlife', 'Bars', 'Restaurants'],,,,,
,35.082584,-80.732596,,,,,1997,Subway,NC,TRUE,2,['Fast Food', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.1357209,-80.712684,FALSE,full_bar,,TRUE,1826,Monterrey Mexican Restaurant,NC,TRUE,4,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.12848,-80.709197,FALSE,full_bar,,TRUE,1865,Carrabba's,NC,TRUE,3.5,['Seafood', 'Restaurants', 'Italian'],,,,,,,
FALSE,35.123323,-80.710313,FALSE,beer_and_wine,,TRUE,1883,Buffet Dynasty,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.1315842,-80.7113447,FALSE,full_bar,,TRUE,1998,Hops Restaurant Bar & Brewery,NC,TRUE,3,['American (New)', 'Restaurants'],,,,,,,,
,35.08261,-80.7327679,FALSE,none,,FALSE,1957,Chia Best Chinese Restaurant,NC,TRUE,2,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.117393,-80.725534,FALSE,full_bar,,TRUE,1832,El Valle Mexican Restaurant,NC,TRUE,3.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.135196,-80.7146829,FALSE,full_bar,,FALSE,1800,Applebee's,NC,TRUE,2.5,['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants'],,,,
FALSE,35.139946,-80.717058,FALSE,none,,TRUE,2029,International House of Pancakes,NC,TRUE,3,['Breakfast & Brunch', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.1167627,-80.7218555,TRUE,full_bar,,FALSE,1993,Sante',NC,TRUE,4,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.1357209,-80.712684,FALSE,full_bar,,FALSE,1877,Outback Steakhouse,NC,TRUE,2.5,['Steakhouses', 'Restaurants'],,,,,,,,
,35.133861,-80.710146,FALSE,none,,TRUE,1944,Cicis Pizza,NC,TRUE,2,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.117787,-80.720017,TRUE,full_bar,,TRUE,2032,Kristophers Bar & Restaurant,NC,TRUE,3.5,['Nightlife', 'Bars', 'Sports Bars', 'Restaurants'],,,,,,
FALSE,35.1357209,-80.712684,FALSE,none,,TRUE,1844,Chen-Fu Fast Chinese Food,NC,TRUE,3.5,['Chinese', 'Restaurants'],,,,,,,,
FALSE,35.130314,-80.7118239,TRUE,full_bar,,TRUE,2075,Bonefish Grill,NC,TRUE,4,['Seafood', 'Restaurants'],,,,,,,,
FALSE,35.129219,-80.702957,TRUE,none,,TRUE,2139,McAlister's Deli,NC,TRUE,3,['Delis', 'Sandwiches', 'Salad', 'Restaurants'],,,,,,
,35.116238,-80.7223754,FALSE,full_bar,,,1893,Matthews Ale House,NC,,4.5,['Pubs', 'Bars', 'Nightlife', 'Restaurants'],,,,,,
FALSE,35.125836,-80.708606,FALSE,none,,TRUE,2026,Best Wok II,NC,TRUE,3.5,['Restaurants'],,,,,,,,,
FALSE,35.127249,-80.70023,FALSE,,,,1812,Jersey Mike's Subs,NC,TRUE,4,['Delis', 'Fast Food', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.119496,-80.69753,FALSE,none,,FALSE,1884,Wendy's,NC,TRUE,3.5,['Burgers', 'Fast Food', 'Restaurants'],,,,,,,
FALSE,35.119717,-80.700551,FALSE,beer_and_wine,,FALSE,1853,Captain's Galley Seafood,NC,TRUE,3.5,['Seafood', 'Restaurants'],,,,,,,,
,35.12848,-80.709197,FALSE,full_bar,,FALSE,1764,Township Grille,NC,TRUE,2.5,['American (Traditional)', 'Restaurants'],,,,,,,,
,35.1198229,-80.697931,FALSE,none,,,1966,Bojangles Famous Chicken N'biscuits,NC,TRUE,3.5,['Restaurants'],,,,,,,,,
FALSE,35.083533,-80.733202,TRUE,full_bar,,TRUE,1923,Mario's Pizza & Italian Restaurant,NC,TRUE,3.5,['Restaurants', 'Pizza', 'Italian'],,,,,,,
FALSE,35.117763,-80.702553,FALSE,none,,FALSE,2051,Dorian's Deli & Grill,NC,TRUE,3.5,['Delis', 'Restaurants'],,,,,,,,
,35.125605,-80.7293229,FALSE,,,FALSE,2038,Greg's Bar B Q,NC,TRUE,2.5,['Barbeque', 'Restaurants'],,,,,,,,
FALSE,35.132336,-80.712101,TRUE,none,,TRUE,1887,Chick-Fil-A At Independence Blvd,NC,TRUE,3.5,['American (New)', 'Restaurants'],,,,,,,,
FALSE,35.115403,-80.6944529,FALSE,none,,FALSE,1975,Sub Station II,NC,TRUE,3,['Delis', 'Restaurants'],,,,,,,,
TRUE,35.10503,-80.683789,FALSE,beer_and_wine,,TRUE,1814,Hinsons Drive-In,NC,TRUE,4.5,['Burgers', 'Restaurants'],,,,,,,,
FALSE,35.123349,-80.710076,TRUE,beer_and_wine,,TRUE,1808,Fuddruckers,NC,TRUE,3.5,['Burgers', 'American (Traditional)', 'Restaurants'],,,,,,,
FALSE,35.12448385,-80.70855892,,,,TRUE,2167,Bruegger's Bagels,NC,TRUE,3.5,['Food', 'Sandwiches', 'Bagels', 'Breakfast & Brunch', 'Restaurants'],,,,,
,35.115483,-80.720707,,,,,2072,Domenico's Pizza & Pasta To Go,NC,,4.5,['Pizza', 'Restaurants'],,,,,,,,
FALSE,35.12849825,-80.70243804,TRUE,beer_and_wine,,FALSE,2029,Qdoba Mexican Grill,NC,TRUE,2.5,['Mexican', 'Restaurants'],,,,,,,,
FALSE,35.1352358,-80.7139378,FALSE,none,,FALSE,1844,Showmars Restaurant,NC,TRUE,3.5,['American (Traditional)', 'Sandwiches', 'Restaurants'],,,,,,,
FALSE,35.210017,-80.855878,FALSE,beer_and_wine,,TRUE,1993,Thai Taste,NC,TRUE,3.5,['Thai', 'Restaurants'],,,,,,,,
TRUE,35.1951336,-80.8368936,TRUE,full_bar,,TRUE,1912,Vinnie's Sardine Grill & Raw Bar,NC,TRUE,3,['Nightlife', 'Seafood', 'Bars', 'Sports Bars', 'Restaurants'],,,,,
FALSE,35.202046,-80.8437,TRUE,full_bar,,FALSE,1888,East Boulevard Bar & Grill,NC,TRUE,3,['Bars', 'American (Traditional)', 'Pubs', 'Sandwiches', 'Restaurants', 'Nightlife'],,,,
FALSE,35.2135008,-80.8555482,FALSE,none,,FALSE,1936,Sub Station II,NC,TRUE,3,['Sandwiches', 'Restaurants'],,,,,,,,
FALSE,35.2105533,-80.8566726,TRUE,full_bar,,TRUE,1931,300 East,NC,TRUE,4,['Breakfast & Brunch', 'American (New)', 'Sandwiches', 'Restaurants'],,,,,,
FALSE,35.215021,-80.8566163,TRUE,beer_and_wine,,TRUE,1933,Phat Burrito,NC,TRUE,3.5,['Mexican', 'Tex-Mex', 'Restaurants'],,,,,,,
FALSE,35.211226,-80.858755,TRUE,full_bar,,TRUE,2015,Pewter Rose Bistro,NC,TRUE,3.5,['Breakfast & Brunch', 'American (New)', 'Restaurants'],,,,,,,
,35.214359,-80.862198,FALSE,none,,,1761,Bojangles Restaurant,NC,TRUE,3.5,['Fast Food', 'Restaurants'],,,,,,,,
FALSE,35.200356,-80.8435928,FALSE,full_bar,,TRUE,1946,Outback Steakhouse,NC,TRUE,3.5,['Steakhouses', 'Restaurants'],,,,,,,,
FALSE,35.2100942,-80.8571985,TRUE,full_bar,,TRUE,2089,Bonterra Restaurant & Wine Room,NC,FALSE,3,['Seafood', 'American (New)', 'Restaurants'],,,,,,,
FALSE,35.33806,-80.8240579,FALSE,,,FALSE,2016,Rudino's Pizza & Grinders,NC,TRUE,2.5,['Delis', 'Pizza', 'Restaurants'],,,,,,,
,35.209084,-80.857952,TRUE,,,FALSE,2021,Dikadee's Deli,NC,TRUE,3,['Delis', 'Sandwiches', 'Restaurants'],,,,,,,
TRUE,35.2143473,-80.8575368,FALSE,none,,FALSE,1901,Price's Chicken Coop,NC,TRUE,4,['Southern', 'Restaurants'],,,,,,,,
FALSE,35.21158,-80.857638,FALSE,beer_and_wine,,TRUE,1859,Fuel Pizza Cafe,NC,TRUE,2.5,['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants'],,,,,,
